,Time,XRP Price
67,1592438400000,0.19317215500214915
68,1592524800000,0.19041681951138753
69,1592611200000,0.1872217853352464
70,1592697600000,0.18867538287461827
71,1592784000000,0.18540995922524967
72,1592870400000,0.19003525021647294
73,1592956800000,0.18829237051161374
74,1593043200000,0.18392972980810404
75,1593129600000,0.18352365517619634
76,1593216000000,0.18277971321724198
77,1593302400000,0.17589429098928788
78,1593388800000,0.1769985457927027
79,1593475200000,0.17759720673089446
80,1593561600000,0.17570051360531663
81,1593648000000,0.17673982795801382
82,1593734400000,0.175210257774019
83,1593820800000,0.17602967232868488
84,1593907200000,0.17776145865886417
85,1593993600000,0.17718496372331566
86,1594080000000,0.18838913245133598
87,1594166400000,0.18482483944539824
88,1594252800000,0.20433609878096115
89,1594339200000,0.20236856149258253
90,1594425600000,0.1987890313083414
91,1594512000000,0.20141619522058504
92,1594598400000,0.20084690446497824
93,1594684800000,0.19860646792657077
94,1594771200000,0.19887149161484804
95,1594857600000,0.19723002143999407
96,1594944000000,0.19404640279005098
97,1595030400000,0.19426776570870785
98,1595116800000,0.19947076313006376
99,1595203200000,0.19952293195919907
100,1595289600000,0.19467002770335812
101,1595376000000,0.19905021723545974
102,1595462400000,0.20343764059404754
103,1595548800000,0.20818695285280153
104,1595635200000,0.2042966234637715
105,1595721600000,0.21426161557790874
106,1595808000000,0.21528330980922147
107,1595894400000,0.22387632064128649
108,1595980800000,0.22995643899629792
109,1596067200000,0.2426965515770819
110,1596153600000,0.24435884316605191
111,1596240000000,0.25923265617918223
112,1596326400000,0.2913018478979388
113,1596412800000,0.28630975029015604
114,1596499200000,0.31009269952720975
115,1596585600000,0.3006844248898732
116,1596672000000,0.3023822645129705
117,1596758400000,0.30336700769757885
118,1596844800000,0.2938976678070039
119,1596931200000,0.29388630365412904
120,1597017600000,0.28776096348798696
121,1597104000000,0.29418889600186643
122,1597190400000,0.28398286725502375
123,1597276800000,0.2823902059280601
124,1597363200000,0.29433364365567655
125,1597449600000,0.2995466202839251
126,1597536000000,0.29931113568183204
127,1597622400000,0.3032923477695733
128,1597708800000,0.3146297531934636
129,1597795200000,0.3029762978947723
130,1597881600000,0.29012669674711095
131,1597968000000,0.29225257818676637
132,1598054400000,0.2791806305823162
133,1598140800000,0.2854389359353903
134,1598227200000,0.2851067954158283
135,1598313600000,0.2889889462508965
136,1598400000000,0.277714277220598
137,1598486400000,0.27651090847081833
138,1598572800000,0.2643129566362412
139,1598659200000,0.2713516293652327
140,1598745600000,0.2743044410353674
141,1598832000000,0.28231066481099576
142,1598918400000,0.2824332033877913
143,1599004800000,0.29461882535601464
144,1599091200000,0.2750951115567203
145,1599177600000,0.24528634018368428
146,1599264000000,0.25549889572209644
147,1599350400000,0.2371246990690675
148,1599436800000,0.2394869983145511
149,1599523200000,0.2419253901835391
150,1599609600000,0.23644528243717094
151,1599696000000,0.23911660696787632
152,1599782400000,0.24300108452596714
153,1599868800000,0.24245595533237194
154,1599955200000,0.2462457036617809
155,1600041600000,0.2423228845096534
156,1600128000000,0.24619724094997353
157,1600214400000,0.24303385677974093
158,1600300800000,0.24721681201776985
159,1600387200000,0.25188079438064914
160,1600473600000,0.2500861615516868
161,1600560000000,0.25188767319648075
162,1600646400000,0.24639633759934934
163,1600732800000,0.23165657547696566
164,1600819200000,0.2331628823635652
165,1600905600000,0.220603415902742
166,1600992000000,0.23269943296881682
167,1601078400000,0.24120724878904104
168,1601164800000,0.24148169015235318
169,1601251200000,0.24223482636791577
170,1601337600000,0.2417008797939546
171,1601424000000,0.24284379123134617
172,1601510400000,0.2413448305484734
173,1601596800000,0.23834728745856992
174,1601683200000,0.23405931691768309
175,1601769600000,0.23280858759018197
176,1601856000000,0.24798473904593277
177,1601942400000,0.2502197326334
178,1602028800000,0.24537989393058346
179,1602115200000,0.24828740607847744
180,1602201600000,0.2510242903592255
181,1602288000000,0.2532068473668065
182,1602374400000,0.25419498847657096
183,1602460800000,0.2551648551764613
184,1602547200000,0.25600889580827507
185,1602633600000,0.2560156485194728
186,1602720000000,0.2496029200412671
187,1602806400000,0.24566060392770817
188,1602892800000,0.24008484211029915
189,1602979200000,0.24089456466337247
190,1603065600000,0.2423149793877639
191,1603152000000,0.24607410414943875
192,1603238400000,0.24348868191330514
193,1603324800000,0.25074143136061766
194,1603411200000,0.2565068816779679
195,1603497600000,0.25459575935136547
196,1603584000000,0.25607692145127053
197,1603670400000,0.2528741516061227
198,1603756800000,0.24857321838858923
199,1603843200000,0.25261267174415025
200,1603929600000,0.2461502127664269
201,1604016000000,0.24228689266556752
202,1604102400000,0.23861386233985746
203,1604188800000,0.23964967955674707
204,1604275200000,0.23959737006119536
205,1604361600000,0.2354071291310812
206,1604448000000,0.23945068188190569
207,1604534400000,0.23731496749607678
208,1604620800000,0.24551217214077564
209,1604707200000,0.25790509860171873
210,1604793600000,0.24895241737553578
211,1604880000000,0.2536826612170206
212,1604966400000,0.2507418820679295
213,1605052800000,0.25358971624621984
214,1605139200000,0.2558078141731928
215,1605225600000,0.2544774022814587
216,1605312000000,0.2648847398933393
217,1605398400000,0.26855016993655373
218,1605484800000,0.2697450913919404
219,1605571200000,0.2872437054360881
220,1605657600000,0.3021307416235462
221,1605744000000,0.29414452016877635
222,1605830400000,0.30296022474478607
223,1605916800000,0.3277601704282896
224,1606003200000,0.46054586530497443
225,1606089600000,0.4440995477248506
226,1606176000000,0.6120580566284565
227,1606262400000,0.6919616416524175
228,1606348800000,0.6327004070529666
229,1606435200000,0.5308775386405923
230,1606521600000,0.5588811610780686
231,1606608000000,0.6240390592147861
232,1606694400000,0.6054386155414733
233,1606780800000,0.6641238171287605
234,1606867200000,0.6143821057518846
235,1606953600000,0.6320169268594741
236,1607040000000,0.6297547067388412
237,1607126400000,0.5585692385543637
238,1607212800000,0.5835748277615719
239,1607299200000,0.6188654468605732
240,1607385600000,0.6086984106196396
241,1607472000000,0.5601848070615205
242,1607558400000,0.5835430243217834
243,1607644800000,0.5746631872358604
244,1607731200000,0.5500897722415309
245,1607817600000,0.5050623854281705
246,1607904000000,0.510716060708318
247,1607990400000,0.4975904536440543
248,1608076800000,0.46902231358591695
249,1608163200000,0.5672060565944123
250,1608249600000,0.5759350877585054
251,1608336000000,0.5834703949502055
252,1608422400000,0.5791575282446899
253,1608508800000,0.5600658194601357
254,1608595200000,0.517176018717592
255,1608681600000,0.45132059419545256
256,1608768000000,0.26050698013612983
257,1608854400000,0.3448041215700403
258,1608940800000,0.31808441970115464
259,1609027200000,0.2953833439116206
260,1609113600000,0.28414724389132995
261,1609200000000,0.24613443432424192
262,1609286400000,0.22140743326587264
263,1609372800000,0.2120697554323437
264,1609459200000,0.22053451628880869
265,1609545600000,0.23743683484839662
266,1609632000000,0.22186998314414794
267,1609718400000,0.22563669593809668
268,1609804800000,0.23461847392850627
269,1609891200000,0.22669902564356462
270,1609977600000,0.2523851552432814
271,1610064000000,0.32539871330586934
272,1610150400000,0.3215219169756062
273,1610236800000,0.3291685242044116
274,1610323200000,0.31868717998893553
275,1610409600000,0.29034525666307204
276,1610496000000,0.2935698883632647
277,1610582400000,0.3064999201536099
278,1610668800000,0.29597695623648135
279,1610755200000,0.2803368033210713
280,1610841600000,0.2802087671576728
281,1610928000000,0.27704592201615647
282,1611014400000,0.2846371762289812
283,1611100800000,0.2945111481648177
284,1611187200000,0.29627784655251005
285,1611273600000,0.2691929557994423
286,1611360000000,0.27318647107900834
287,1611446400000,0.27142759423240986
288,1611532800000,0.27359188165054465
289,1611619200000,0.26866963018573875
290,1611705600000,0.26855552578611364
291,1611792000000,0.25189792881979306
292,1611878400000,0.26357876672093344
293,1611964800000,0.282143162500032
294,1612051200000,0.43085343036345514
295,1612137600000,0.4916478062400711
296,1612224000000,0.37042380457272894
297,1612310400000,0.3692716435922792
298,1612396800000,0.39489144954001704
299,1612483200000,0.4478312095296225
300,1612569600000,0.4509005614736691
301,1612656000000,0.44197733914916787
302,1612742400000,0.41885852514751276
303,1612828800000,0.45357194589415123
304,1612915200000,0.4725235786071262
305,1613001600000,0.5035045440234706
306,1613088000000,0.525723076120374
307,1613174400000,0.6107211056165796
308,1613260800000,0.6299175792014798
309,1613347200000,0.5930532342085324
310,1613433600000,0.547923341309286
311,1613520000000,0.5223534662432514
312,1613606400000,0.5364850178225575
313,1613692800000,0.5340092777515143
314,1613779200000,0.570529085079073
315,1613865600000,0.517678551092477
316,1613952000000,0.550907164651171
317,1614038400000,0.5759370730614737
318,1614124800000,0.4730045202749351
319,1614211200000,0.4716137861773422
320,1614297600000,0.4322793325595881
321,1614384000000,0.4300942268493778
322,1614470400000,0.44309358623258405
323,1614556800000,0.4138281135889511
324,1614643200000,0.44788571035810554
325,1614729600000,0.4372064358385168
326,1614816000000,0.4506482993644011
327,1614902400000,0.4832646814050099
328,1614988800000,0.4590497723869844
329,1615075200000,0.46397381121697406
330,1615161600000,0.4671623972512868
331,1615248000000,0.475372981241661
332,1615334400000,0.4862369216972623
333,1615420800000,0.46290611981693225
334,1615507200000,0.45338655574763503
335,1615593600000,0.4404437709987498
336,1615680000000,0.46094646816105167
337,1615766400000,0.4430734609001456
338,1615852800000,0.43733356541721274
339,1615939200000,0.4610837639261478
340,1616025600000,0.47353270436981887
341,1616112000000,0.47236193099787394
342,1616198400000,0.46873997633363473
343,1616284800000,0.5275777913982836
344,1616371200000,0.5188056655394946
345,1616457600000,0.5466715495213489
346,1616544000000,0.5539316085451409
347,1616630400000,0.48641604303514624
348,1616716800000,0.5114260573573015
349,1616803200000,0.5674371524314464
350,1616889600000,0.5478679445266175
351,1616976000000,0.5508514715605831
352,1617062400000,0.5658188175083124
353,1617148800000,0.5665694123161319
354,1617235200000,0.5738184047382427
355,1617321600000,0.5706176387429038
356,1617408000000,0.6044974611582614
357,1617494400000,0.577287680424983
358,1617580800000,0.6333526453068182
359,1617667200000,0.9074547526990332
360,1617753600000,1.097633770923746
361,1617840000000,0.9221401420253109
362,1617926400000,1.050768096482137
363,1618012800000,1.0249751336804138
364,1618099200000,1.3712758232576907
365,1618185600000,1.351951907269389
366,1618272000000,1.4634118897920012
367,1618358400000,1.7878726912934242
368,1618444800000,1.837676647316653
369,1618531200000,1.7570907728716414
370,1618617600000,1.5693489075445954
371,1618704000000,1.5483167850731618
372,1618790400000,1.4107717923413052
373,1618876800000,1.3148908238252734
374,1618963200000,1.37713483282225
375,1619049600000,1.3067888710923214
376,1619136000000,1.1731372843894372
377,1619222400000,1.1661328150232613
378,1619308800000,1.0525470478085406
379,1619395200000,1.0348180008169663
380,1619481600000,1.3602811624977584
381,1619568000000,1.4012503983945843
382,1619654400000,1.3622756938570046
383,1619740800000,1.3978073532674413
384,1619827200000,1.592106469985735
385,1619913600000,1.6541179641605637
386,1620000000000,1.561172380895276
387,1620086400000,1.5572160443626692
388,1620172800000,1.387454800867085
389,1620259200000,1.6140228560739238
390,1620345600000,1.6022779267397156
391,1620432000000,1.5834040495790822
392,1620518400000,1.5646144361837921
393,1620604800000,1.5331757649769135
394,1620691200000,1.3997437570206521
395,1620777600000,1.4766660629758201
396,1620864000000,1.2870709951618722
397,1620950400000,1.359471149169653
398,1621036800000,1.4079242908866674
399,1621123200000,1.476855373302116
400,1621209600000,1.459941089872939
401,1621296000000,1.4867235149958233
402,1621382400000,1.5980937497920007
403,1621468800000,1.0857565408286391
404,1621555200000,1.1756440637168841
405,1621641600000,1.0004511919230625
406,1621728000000,0.9073386931415942
407,1621814400000,0.800098165342829
408,1621900800000,0.985859021990727
409,1621987200000,0.9692612688740199
410,1622073600000,1.0332068928012161
411,1622160000000,0.9715671557185841
412,1622246400000,0.8956220322743995
413,1622332800000,0.8344659624076278
414,1622419200000,0.9054699787114087
415,1622505600000,1.0414131362201615
416,1622592000000,1.0113344632384653
417,1622678400000,1.0250645299812036
418,1622764800000,1.0507204617977066
419,1622851200000,0.9706847900041895
420,1622937600000,0.9233783109950389
421,1623024000000,0.941945875377369
422,1623110400000,0.8545223211275653
423,1623196800000,0.8757601965321159
424,1623283200000,0.911214403091132
425,1623369600000,0.8748163077058673
426,1623456000000,0.8471675674249741
427,1623542400000,0.8350156355659321
428,1623628800000,0.8860264997320967
429,1623715200000,0.8928141249740629
430,1623801600000,0.872464326158809
431,1623888000000,0.8358306490753268
432,1623974400000,0.8448349081677214
433,1624060800000,0.7983270674267462
434,1624147200000,0.761459550633087
435,1624233600000,0.7770463247906351
436,1624320000000,0.6186567449822078
437,1624406400000,0.5517693616839368
438,1624492800000,0.6426176789007471
439,1624579200000,0.6716012213547248
440,1624665600000,0.620105198108627
441,1624752000000,0.611711687348678
442,1624838400000,0.6507132008769695
443,1624924800000,0.6488563939917608
444,1625011200000,0.706366183889607
445,1625097600000,0.6996532766642078
446,1625184000000,0.6638724587724228
447,1625270400000,0.6546725767914099
448,1625356800000,0.6747676923040596
449,1625443200000,0.6968995104043215
450,1625529600000,0.6590399913108745
451,1625616000000,0.6662899993882386
452,1625702400000,0.6530460312591974
453,1625788800000,0.6247610645746885
454,1625875200000,0.6424991973732445
455,1625961600000,0.6287264607906748
456,1626048000000,0.6385084267793238
457,1626134400000,0.6336448787059497
458,1626220800000,0.6199605865682292
459,1626307200000,0.6227052156887538
460,1626393600000,0.5967255195676217
461,1626480000000,0.5913725404424245
462,1626566400000,0.5852641997905791
463,1626652800000,0.5897955823329759
464,1626739200000,0.5601383605955838
465,1626825600000,0.5323514543433043
466,1626912000000,0.5737055813634152
467,1626998400000,0.5950738476348508
468,1627084800000,0.6094632044963907
469,1627171200000,0.6110446430727691
470,1627257600000,0.6125591728144815
471,1627344000000,0.623983788986763
472,1627430400000,0.6422631283228032
473,1627516800000,0.7242550876175754
474,1627603200000,0.7497844962597139
475,1627689600000,0.7543775937140769
476,1627776000000,0.7502964501644548
477,1627862400000,0.7269649380557404
478,1627948800000,0.7416943188793625
479,1628035200000,0.7170384074303042
480,1628121600000,0.7314367904089276
481,1628208000000,0.734172412850372
482,1628294400000,0.7458480786964081
483,1628380800000,0.8163899784247708
484,1628467200000,0.7812431839912185
485,1628553600000,0.8160049567711566
486,1628640000000,0.8538180389687648
487,1628726400000,1.0058872545464765
488,1628812800000,0.9659471173643737
489,1628899200000,1.0882573655865535
490,1628985600000,1.2768123622747267
491,1629072000000,1.2817798754722616
492,1629158400000,1.1918799071113604
493,1629244800000,1.0944855705972716
494,1629331200000,1.1558972500791076
495,1629417600000,1.1852489496278933
496,1629504000000,1.2584294715021178
497,1629590400000,1.2197381897444493
498,1629676800000,1.2246487645120476
499,1629763200000,1.2487668631389008
500,1629849600000,1.1458793612657157
501,1629936000000,1.170876776871693
502,1630022400000,1.0955133852336967
503,1630108800000,1.1805811945514972
504,1630195200000,1.14848558655292
505,1630281600000,1.1440525854699375
506,1630368000000,1.106189235053155
507,1630454400000,1.191610433585163
508,1630540800000,1.2318568493947302
509,1630627200000,1.2573255129034822
510,1630713600000,1.291252384471998
511,1630800000000,1.2532249149224715
512,1630886400000,1.2984832643777857
513,1630972800000,1.3911304469034182
514,1631059200000,1.131348061182022
515,1631145600000,1.1056689280662244
516,1631232000000,1.0912461914893277
517,1631318400000,1.0535526974723732
518,1631404800000,1.0752209314359358
519,1631491200000,1.1169842609284972
520,1631577600000,1.068604148677846
521,1631664000000,1.096311313495669
522,1631750400000,1.1188839268554256
523,1631836800000,1.090957634109528
524,1631923200000,1.0676582584217478
525,1632009600000,1.0758127160149578
526,1632096000000,1.0490216603570472
527,1632182400000,0.9219523462131592
528,1632268800000,0.8667768999124397
529,1632355200000,0.9970202456951557
530,1632441600000,1.000436281381362
531,1632528000000,0.9409389925960898
532,1632614400000,0.9425529621409652
533,1632700800000,0.945767340044055
534,1632787200000,0.9227647628979543
535,1632873600000,0.898182776890135
536,1632960000000,0.9281598600445693
537,1633046400000,0.9529966405748881
538,1633132800000,1.041123216492475
539,1633219200000,1.0400949689546977
540,1633305600000,1.0558307110700278
541,1633392000000,1.0437072356808659
542,1633478400000,1.085381037917221
543,1633564800000,1.0783609291517349
544,1633651200000,1.0689411075660604
545,1633737600000,1.0614650033600554
546,1633824000000,1.164184622292562
547,1633910400000,1.1360668412266464
548,1633996800000,1.1330371883980321
549,1634083200000,1.1014676454979804
550,1634169600000,1.128457291689578
551,1634256000000,1.1323296666545746
552,1634342400000,1.145759547685495
553,1634428800000,1.1385957390003698
554,1634515200000,1.0925155626661034
555,1634601600000,1.0812358492867855
556,1634688000000,1.0943871012139437
557,1634774400000,1.1435470026599415
558,1634860800000,1.0929614739451723
559,1634947200000,1.0934905806691104
560,1635033600000,1.095154986811329
561,1635120000000,1.0849136418505294
562,1635206400000,1.0958283643026163
563,1635292800000,1.105727143387618
564,1635379200000,0.996836752619904
565,1635465600000,1.0587801978680311
566,1635552000000,1.0834103873992738
567,1635638400000,1.0758992453555496
568,1635724800000,1.1143882936902771
569,1635811200000,1.0934533521014969
570,1635897600000,1.1366587277819378
571,1635984000000,1.2088823954696684
572,1636070400000,1.200913826990432
573,1636156800000,1.1622964291452975
574,1636243200000,1.1519973721059782
575,1636329600000,1.219290185560037
576,1636416000000,1.287089052369683
577,1636502400000,1.2617122958767892
578,1636588800000,1.1883132886401981
579,1636675200000,1.2176287356871103
580,1636761600000,1.1942130805718565
581,1636848000000,1.1936921583345361
582,1636934400000,1.1929348852566946
583,1637020800000,1.1755600254518253
584,1637107200000,1.0966493653758616
585,1637193600000,1.1004596250989471
586,1637280000000,1.0375367096779058
587,1637366400000,1.0913054764142485
588,1637452800000,1.1003032895930926
589,1637539200000,1.069316317572408
590,1637625600000,1.0367725124482448
591,1637712000000,1.0666446242962693
592,1637798400000,1.0324344122101776
593,1637884800000,1.0425045005327793
594,1637971200000,0.9395105333823327
595,1638057600000,0.9410355855791527
596,1638144000000,0.9667814783314153
597,1638230400000,0.9913792344534323
598,1638316800000,0.9976494002579189
599,1638403200000,0.9903099747669621
600,1638489600000,0.9792298396544113
601,1638576000000,0.9217083373410974
602,1638662400000,0.8432874106920727
603,1638748800000,0.8021016424347099
604,1638835200000,0.8241786091202077
605,1638921600000,0.8170006530986526
606,1639008000000,0.8604950737122439
607,1639094400000,0.8668183425176378
608,1639180800000,0.7987992644903693
609,1639267200000,0.8370445571139629
610,1639353600000,0.8398763961847019
611,1639440000000,0.7815983218419756
612,1639526400000,0.8113031482462705
613,1639612800000,0.8291672579272524
614,1639699200000,0.8097740287353964
615,1639785600000,0.8015706035608363
616,1639872000000,0.8298301709115998
617,1639958400000,0.8360810885092015
618,1640044800000,0.8870321270036085
619,1640131200000,0.9505444057615736
620,1640217600000,0.9581270482180488
621,1640304000000,0.9961806163957586
622,1640390400000,0.9138028897022306
623,1640476800000,0.9278571385084833
624,1640563200000,0.9218739334180142
625,1640649600000,0.9281516465629353
626,1640736000000,0.8579611972670144
627,1640822400000,0.8197794434093449
628,1640908800000,0.8404662013408024
629,1640995200000,0.8313977181010497
630,1641081600000,0.8509994996615762
631,1641168000000,0.8598583053581368
632,1641254400000,0.8344733967743158
633,1641340800000,0.8251444343524369
634,1641427200000,0.7767865891534059
635,1641513600000,0.7831224344196491
636,1641600000000,0.7644151449754191
637,1641686400000,0.7489659652322483
638,1641772800000,0.7557725172500546
639,1641859200000,0.7410376946951257
640,1641945600000,0.7727293031543855
641,1642032000000,0.802594097494461
642,1642118400000,0.7715666119046157
643,1642204800000,0.7740444354801548
644,1642291200000,0.7826827626015643
645,1642377600000,0.7794722307417731
646,1642464000000,0.7648336227276872
647,1642550400000,0.7526063988170055
648,1642636800000,0.739881066058622
649,1642723200000,0.7202016893369474
650,1642809600000,0.6378644563628371
651,1642896000000,0.5994046390832135
652,1642982400000,0.6293953478321436
653,1643068800000,0.6152955980298455
654,1643155200000,0.620497233041747
655,1643241600000,0.6231797877754578
656,1643328000000,0.6102062555503397
657,1643414400000,0.6135256035362685
658,1643500800000,0.6182696996646961
659,1643587200000,0.6043668972409529
660,1643673600000,0.6205877854732952
661,1643760000000,0.6302230740980508
662,1643846400000,0.6032174285240043
663,1643932800000,0.6096545032975765
664,1644019200000,0.6572998399694618
665,1644105600000,0.6686843426074051
666,1644192000000,0.6852335146264104
667,1644278400000,0.8300394579696281
668,1644364800000,0.8808003204859144
669,1644451200000,0.8789425435462876
670,1644537600000,0.8345105144850875
671,1644624000000,0.76169650186355
672,1644710400000,0.8245304978471271
673,1644796800000,0.8119315770010118
674,1644883200000,0.8033483751203703
675,1644969600000,0.852479109500555
676,1645056000000,0.8391807513652728
677,1645142400000,0.7685094510286997
678,1645228800000,0.7877906414879072
679,1645315200000,0.8251095338668498
680,1645401600000,0.7782770648932236
681,1645488000000,0.7055393424691266
682,1645574400000,0.7259376269724716
683,1645660800000,0.7016957279611102
684,1645747200000,0.6976871071064188
685,1645833600000,0.7712477777385272
686,1645920000000,0.7517707837988913
687,1646006400000,0.7210985760953721
688,1646092800000,0.7828558999446412
689,1646179200000,0.7872744283758254
690,1646265600000,0.7682135605580057
691,1646352000000,0.7531647576655045
692,1646438400000,0.7131881596552319
693,1646524800000,0.75586980723784
694,1646611200000,0.7268241819511676
695,1646697600000,0.7241520832461399
696,1646784000000,0.7206531553362463
697,1646870400000,0.7680866721173992
698,1646956800000,0.7378000313258812
699,1647043200000,0.802186612999849
700,1647129600000,0.7862234817530646
701,1647216000000,0.7619373501661538
702,1647302400000,0.7751485976071154
703,1647388800000,0.7664837658571177
704,1647475200000,0.7943801513863666
705,1647561600000,0.7938218847195059
706,1647648000000,0.7984573845178067
707,1647734400000,0.818980707909861
708,1647820800000,0.8064894377913627
709,1647907200000,0.8379809664029861
710,1647993600000,0.8372243965986176
711,1648080000000,0.8376505621816649
712,1648166400000,0.8421114022402378
713,1648252800000,0.8244213913542029
714,1648339200000,0.8310015071136351
715,1648425600000,0.8539236502608716
716,1648512000000,0.8640548948293576
717,1648598400000,0.8570422317157436
718,1648684800000,0.8604847293390254
719,1648771200000,0.8152117836532856
720,1648857600000,0.8271257464579131
721,1648944000000,0.8242671521526577
722,1649030400000,0.8425965315597546
723,1649116800000,0.8281276338170943
724,1649203200000,0.8187524569103866
725,1649289600000,0.7621659169264008
726,1649376000000,0.788300179889034
727,1649462400000,0.7549598472923912
728,1649548800000,0.7636267236265126
729,1649635200000,0.7562784300098224
730,1649711528000,0.7010343704189143
