Time,Solana Volume,Binance Volume,Cronos Volume,Ethereum Volume,Fantom Volume,Polymath Volume,Tron Volume,XRP Volume
2020-06-22,1654719.03275172,176844093.98665848,63056173.27704066,5973345536.2072935,3748724.498075721,8650217.05927533,667510122.3930117,1031254003.7220416
2020-06-23,1383543.515394181,159228450.33758786,73827673.07586631,6291513184.395153,1960546.954928636,3212171.1123182266,702732458.3309191,1139321571.8165245
2020-06-24,2827321.0318966,157180736.40353307,63467451.53231283,8149316604.925404,2800819.8912915112,2341610.53114902,503498966.12450856,1180122764.4242494
2020-06-25,1804323.6591062369,135826468.64633995,61763758.455986895,6321009243.432307,1979840.2485001592,2871134.7809401075,448186721.8765642,1065596334.9274625
2020-06-26,1673667.3915581722,139383327.08905104,56728450.895704255,6513998360.988546,2081402.335814074,7011582.422005959,475506747.327484,1282600124.6016247
2020-06-27,1710200.3756398568,148605617.12573752,55927999.16335184,6164981016.058191,1842922.1024091088,1512142.8526308916,507096448.062754,1203944528.5554078
2020-06-28,3419777.192561792,155023700.98705325,58109574.979265004,5641785424.366106,1490491.601109225,1356352.5576248872,459006108.0030335,1184828112.2307308
2020-06-29,2179078.5022104667,162349712.6537846,65656649.78489156,5792207632.621344,1683153.3019810729,2232818.8627196965,646557124.0036312,1162669419.6907592
2020-06-30,4200596.310608971,152275345.61008513,65566840.77706499,5282884955.518924,1537081.850099803,875710.7649809147,591774929.4516362,1042249688.527783
2020-07-01,1840101.230846373,150816511.4860776,43338470.84386639,5307320170.136238,2108765.298480427,1300116.1860432443,616158741.6860768,1164143368.3559296
2020-07-02,1796842.5276823917,137641601.15897283,69214419.03550412,4427853855.208807,22159233.43671853,1990636.3341611552,462569575.74716055,907150118.059732
2020-07-03,1136961.545898324,149724446.6696348,70157552.39200433,4553181088.144414,46514927.49940384,1961825.300119848,495821952.2751241,965079482.8005862
2020-07-04,1683516.1067310176,162034682.78683698,68744469.382984,4910504255.511211,24093593.70637437,1882745.2170612155,543274191.5315396,1028972055.3926406
2020-07-05,3820984.230135418,148849664.41877323,64724651.48128416,5250547694.457692,14286841.306649324,3766663.912310018,554456986.6535307,989670839.2420546
2020-07-06,1164528.5162276954,158082223.97192276,74639158.96172577,7214622724.058187,24515427.836240537,2535961.28716915,921020217.8182389,1449017121.488291
2020-07-07,1711217.8737984726,199544301.54038185,67516964.2293552,6390063707.992301,12438040.17302172,2376343.89695273,608457447.4446307,1118759148.372475
2020-07-08,2258517.8140890417,212912177.01362133,71175287.33245496,6855809513.431496,8969158.358583275,2772881.128923241,660210213.3405523,1887140940.6239731
2020-07-09,2615952.924425641,182521636.964856,66899658.64031284,5454877568.354481,7474110.027222031,2643904.9227129603,704046055.0161837,1805510389.2195597
2020-07-10,1871221.381625289,176179742.2433897,66407775.84605592,4948468762.536561,7213910.438650644,2064296.8503465625,577405929.4546032,1271305899.553482
2020-07-11,1733700.4838324187,186529499.80665672,66507807.59251841,4350900773.68197,10633377.205673888,1366149.5980432688,512280792.6961057,1148229968.005948
2020-07-12,4779890.404796757,232019605.6367238,61488377.90594846,5293860444.738397,9820439.448796092,1119019.8861431058,454863886.4483339,978263600.5955676
2020-07-13,4064986.8593240106,258356560.2064651,83236095.56173006,5773853723.2969055,8045799.633571409,878134.0336796513,499360159.0208088,1295450904.9373937
2020-07-14,2236363.0616940595,210848062.3672368,60745930.93755216,4794731175.010703,5215515.460089293,2328404.881894124,461695369.1994364,1229683954.141687
2020-07-15,3361791.9274219424,168240728.71579066,66414511.54113087,4622070139.084404,3107806.1650538533,2132499.09808408,408745006.6264568,1087859005.570823
2020-07-16,9296866.059843082,168565071.74256504,53694701.35230808,4836661397.807636,4636503.274804584,1432967.0913817685,422135832.36752856,1142507498.2131786
2020-07-17,11550958.719088707,144813495.0179024,59846934.79279488,4344879745.807146,14400009.924941588,685436.2692340105,349825832.7193402,1006735467.4007932
2020-07-18,2951092.759333697,140702673.06949532,65769848.87588354,4349365185.335959,10895918.66146608,651579.9208380498,350748248.1430536,977356287.6924582
2020-07-19,2231346.892892173,215049200.92058903,62156119.64047998,4452847140.177009,6522895.827336404,524338.7482706613,356489012.2734566,1234247613.9802349
2020-07-20,3041235.988885012,216275927.6935094,64731640.81582953,5152984578.126705,29837837.705240916,1312564.2259025776,351985299.6293183,1231350389.8074782
2020-07-21,4296502.831840978,188660804.88108465,69230899.1269426,5121955556.196016,31661920.05622477,2709575.2979353312,361913726.34976494,1211211329.9152627
2020-07-22,5381567.012406718,205429162.1482688,65269225.88040163,6556501920.467992,10507631.915386612,1735631.8808291915,359711701.3622398,1088497490.0178118
2020-07-23,3051275.6707602446,215334638.41373804,69643963.76338762,7634745874.600546,8719963.352834482,1005610.104048108,403711887.6568023,1558970692.8591578
2020-07-24,2030487.6493153644,258626823.26984847,71808514.54557228,7547527176.128407,5290407.387557549,1055099.1917775692,410419748.8654822,1451104338.1077611
2020-07-25,9847485.817662286,272679558.3175524,80383759.816942,10358352414.143064,8994508.86728569,877194.4248298066,458963452.5948362,1348536567.2629757
2020-07-26,9916449.44921899,256257974.0379285,88099387.57829776,10227817625.90999,8110160.803040476,1204524.9609384115,480096557.888283,1517041766.201547
2020-07-27,34618880.39774075,343447724.2415311,109739884.43047462,15060479190.22404,12767543.73317098,1140599.081797415,596477059.2268931,1826151829.5592408
2020-07-28,9748575.381711468,288337828.9216607,112162484.24663876,12462060871.173037,6867456.111156385,871098.5686430389,567606423.2718382,1862380443.3500695
2020-07-29,11129957.57810826,207031363.72103676,114621174.61715049,10343143710.27412,4795053.848061115,1477277.8107329295,566405740.287148,2015964293.046442
2020-07-30,5611511.032735667,199617619.82762265,101402467.33882412,10534706857.54779,8345896.200630745,950538.6159653903,471886158.5068742,1678463250.129275
2020-07-31,5087571.122031662,236980556.8841673,109621580.455911,11638423647.390888,6397428.475231705,626900.324584966,477233638.7107514,1847648958.499788
2020-08-01,4748192.135285872,277265421.70421046,121143947.46805358,15379516251.5158,4207018.979811414,670188.7562658819,652394215.6353393,3150860709.8492293
2020-08-02,6698349.656645603,315451499.9332235,115599223.4637508,15202899455.056835,4934085.594155001,891966.1065157533,760171827.0593904,4493672388.136328
2020-08-03,5778334.689310662,279416796.59802943,94073296.50408211,11174150665.410692,4632641.06983299,639160.7092973863,557371150.4706995,3166695299.039239
2020-08-04,5584908.268188476,246028383.432916,93984644.8422631,12113993540.45853,5121011.844570953,1562435.6308791891,522799353.358761,2418576841.795307
2020-08-05,5569521.620614501,350188271.6294137,85116471.68969774,10578439440.459145,9313714.526824435,639844.8871241735,453400938.3560283,1922038117.7264876
2020-08-06,10399801.556090286,262793562.791695,75988081.46921146,11175559421.02824,10565852.5101658,649905.2118037284,436133582.20547193,1861387417.2002969
2020-08-07,7707429.070748664,334483626.1144872,84809195.1160784,12469778424.949451,8046169.643823773,5284982.185308837,804041444.5852821,4636202683.783627
2020-08-08,10257501.939669048,246134097.3759933,84986086.95833465,7446547697.815684,6394993.570681665,1493577.809766678,459238572.57973903,1988635774.0523975
2020-08-09,11357917.296250584,224819393.0913663,76031906.1757185,5940323179.041791,8559295.45983259,3804131.043116708,488076051.4883628,1915384481.2994812
2020-08-10,22017721.74290488,241187735.45758697,70719507.99767974,12717549263.40282,9539517.313115176,2868228.9203627827,649608333.9911917,2553724778.5855603
2020-08-11,34022534.26369051,328915622.616668,68771592.72882184,13124713653.81531,7343095.280399747,8328859.471080587,854585599.6183517,4975063105.047601
2020-08-12,27350570.77388378,270049274.1905097,66322733.58021881,12808587803.77308,11669616.799673922,2125062.711380692,542145649.4140759,2427549933.5754943
2020-08-13,28936940.781297173,286251052.123591,67124963.37759462,17422050835.673008,13228666.112447508,1732587.9982165413,785643125.7386789,2478119401.7520084
2020-08-14,19041477.05608264,385009628.8177579,70057998.06826623,15546677422.815374,5954797.961548116,1867859.4548521289,941671557.8557936,2173076304.216073
2020-08-15,13945414.886381747,283594972.62556607,70573770.44575989,10265309385.857271,29016508.20080348,1335493.6838758455,817497747.813689,2605016821.860216
2020-08-16,10367526.298214646,284809741.52866864,69490387.78451566,12680404379.026093,22201771.57617079,3405719.98359738,1048206012.9184842,2521984969.298177
2020-08-17,11222688.377130892,280196303.51109457,77288494.63117622,11697848303.8365,10355218.67077208,5474040.599838036,1205602497.4715855,3420857738.9387383
2020-08-18,29613499.054796744,271410617.3488436,70709815.90414646,12062999738.13726,19567011.720222507,5935861.569135658,1369923734.1154535,2727046213.838489
2020-08-19,15448650.496923096,240981711.80246103,65661159.6855422,12854733824.945929,12432075.394298555,3014987.6346881976,1284389744.9421294,2493335942.2243185
2020-08-20,13595404.010378797,253331918.2116132,59792071.59811349,10564357237.821798,26147440.749443226,2046058.3711275733,929538066.1449764,2370638516.8312345
2020-08-21,12006369.81954384,262582143.53376904,190156477.62014607,12518435194.162006,12892235.554828016,2214115.1686282936,883933358.5883433,2286851251.474602
2020-08-22,10159244.74494122,207704017.5574176,110548661.7429322,10612983427.483644,17636003.695471816,2662086.784769998,894903951.0590583,2079080814.4632733
2020-08-23,11705563.476910876,191951846.5603934,70754701.09070358,9775318835.217514,8998835.386806749,1944334.9461141983,648995674.0787561,1854462300.194022
2020-08-24,15583655.53692684,198567502.87549117,76270218.05619922,11007565809.594412,6208868.485819576,2656604.174086634,625236101.8649032,1854683294.350708
2020-08-25,12533596.20470018,246965279.2546199,77129365.7688765,12857413913.19107,10365267.843435029,1497003.861110378,689992051.6129872,2090806113.4462192
2020-08-26,22112806.023894925,265829129.09790176,70898776.45703867,10454041361.377256,7928054.977418996,6919896.677119686,635597340.4005109,1722297777.186539
2020-08-27,21498130.28865101,298087776.5902209,65286002.41687566,10466849103.532476,7775858.135889588,2064597.0842874404,696363124.0899982,2044208784.585677
2020-08-28,26740109.116042912,275873858.950788,64519702.83668259,10196208352.394411,6248561.634867061,1346956.8351001486,620546327.986486,1662139152.0528982
2020-08-29,14534080.230702233,224020180.56624663,61780119.76678241,9631959320.390598,5574888.47782679,1859101.1175944712,612541772.7621024,1474071862.256868
2020-08-30,22083311.984774828,242465281.0725434,64179421.24520718,12945668314.960146,18669984.049787045,1563685.9687489914,864677654.7657354,1797744333.9432154
2020-08-31,19476155.185270272,226364373.2957412,75618462.87441383,14228693735.746506,53130644.60687057,1334881.701493867,1063299339.9102694,1713133363.5142736
2020-09-01,16073140.847875305,464622720.8644604,79453471.50254798,18804560687.28111,19425961.7870149,2576692.241955072,1743975713.632733,2200424987.252293
2020-09-02,23121094.98110681,598973209.7440873,78144578.32260641,19315593282.634296,68246591.13007453,1872312.383985234,2943903921.1459293,2141694657.2245405
2020-09-03,27187766.957454216,610440504.7358899,69928849.00251566,17364384113.17322,27729710.51222376,1725003.9552999642,4473930334.548492,1905179784.3997452
2020-09-04,17857611.36846,513886862.9835712,67266126.62547576,10260946593.268202,21230475.41069404,1298063.027672958,3974134939.433115,2213832554.2559366
2020-09-05,25742235.853560265,418830419.4678139,73901667.91577902,22254663654.420143,18969129.561222527,673315.5509530396,2527204394.2975407,2295524358.51172
2020-09-06,18512975.69054,755431632.9076576,66124779.395726286,21920007828.96099,21854689.584197298,972118.1922017322,2118855129.1330776,1877164435.4658952
2020-09-07,15992080.626502352,565967822.6691893,66797847.97249286,14769191933.857542,14124573.324021546,674955.5029465856,1608501251.680737,1999444569.4422069
2020-09-08,10503232.091517104,569283063.0351115,65085014.67457603,14799132842.838894,11506223.541671157,504264.8778813895,2033263260.3556712,1836240274.3074849
2020-09-09,46180176.27343093,467657915.7861689,62092656.32539087,13120851004.434223,12256455.521985786,553947.4774400829,1469258218.2693024,1664634671.0189152
2020-09-10,31817980.375814505,480864281.3788048,61903274.50411503,74747424441.3974,10428651.02958067,668476.7841785332,1315955417.4974802,1707722753.4164517
2020-09-11,16519855.116028652,443497208.2735328,75661662.45251721,12937594458.734823,8283578.438438422,2506357.836457909,1399988509.752815,1582869715.0586348
2020-09-12,10193775.121683143,722048008.6022166,66424125.19665114,11465259432.878635,7014313.615171817,2573393.364772158,1329738771.9897666,1419186192.1654563
2020-09-13,15375145.93697348,1204406182.07132,62878287.271357365,13172306578.937866,8720909.03036655,679860.1625473436,1345876744.27392,1590391766.8511598
2020-09-14,21853783.60876622,1073196306.9024168,66268835.92206712,14124838468.354868,8914095.157033626,437582.7305981332,1483336332.591586,1606167309.6798737
2020-09-15,12635260.000412077,935693765.1603588,67191433.17476988,12209389923.086824,10644362.381840415,1067981.722589646,1554818739.2956004,1656784495.1654377
2020-09-16,24795333.6875552,711704644.2212099,63423434.35955792,13298202038.469078,6280211.27894915,681450.3274483908,1806748370.6796725,1770612287.3259656
2020-09-17,21791980.63219644,425105137.0244049,61275226.5858184,16748693289.537085,6896763.854833571,570375.333251636,1489040218.7174904,2004021133.6144068
2020-09-18,22533255.903117426,406378803.9085718,46867300.54003032,9883257470.927006,31803543.657478116,1138390.1579112122,1749380899.6442592,1869517172.490193
2020-09-19,10943760.457857544,350612365.6065321,54038642.19536626,11046298234.18736,50986503.760881945,438616.67403861455,1458536038.1029215,1705001457.9575903
2020-09-20,9294739.741029434,370273177.6034905,77128098.4217187,11369621273.059269,18429584.27413603,554627.647367671,1408041909.6265028,1633405640.589034
2020-09-21,19270693.968702458,423273273.27081376,48120368.6230097,14837815989.716738,35773562.753857255,727363.1599106264,1682398926.384169,2007044758.6876988
2020-09-22,18874481.49614106,378103488.0063865,53980717.797906,11967106210.545612,28616000.51069191,368003.49687039794,1143586311.2725468,1595971759.293712
2020-09-23,14564763.145004692,347342769.967389,60393759.28036285,9839917613.109154,23746545.397877563,608274.089636815,1254630581.657882,1403281426.560073
2020-09-24,16633162.873780876,373755511.9432241,63600997.455956906,12209550797.233208,18338239.566651966,482944.112327069,831142491.0264149,1649632989.8135304
2020-09-25,13618464.796439826,353550737.404618,61266589.262527175,10740036294.32908,16097395.721376743,605247.2245144638,1225221035.080183,1460716986.2118957
2020-09-26,8801854.27770789,360614333.5074237,56948905.71459543,10859942552.210592,11047527.165924976,469459.51900847646,1113904299.0548782,1333243982.283363
2020-09-27,7557998.443943798,346164386.63903743,63226170.286236845,9973839924.61242,9214869.455509808,675294.0513672957,1127556121.47828,1195058238.2178154
2020-09-28,9309539.826511212,409745128.1550127,60305509.01627769,9818467156.628036,13641143.758823693,2143477.039948328,1049455071.517816,1470905663.8388202
2020-09-29,6850416.403733073,470569222.7425147,60329118.61317704,9708794838.84551,9555940.420795957,709376.6569582887,880412927.626059,1401216766.162057
2020-09-30,5787535.353310377,443200921.2967156,58278766.35705764,8037484324.980594,8492852.416380983,1830889.9427205992,856393920.8574688,1349173492.0133767
2020-10-01,8826242.176135253,443482779.6053237,67064744.6037664,11835729247.851831,12385105.367641822,896578.4885736485,839075250.1189159,1415368386.555232
2020-10-02,14212990.242723487,476985560.9632853,64615281.43753501,12194440257.52427,13578168.79394251,983388.476530824,950172141.214777,1493443327.1830103
2020-10-03,5964945.748663193,388752523.4064708,57228334.53458829,8933121301.40709,9948172.19239508,576199.04919793,1059890000.5960848,1145307260.036307
2020-10-04,7148795.3663304895,396194635.6124525,60718749.53971464,8905022839.294907,6396114.963662682,555473.9762300602,965646276.3484746,1473868105.1706817
2020-10-05,8274088.030812653,340780200.76853126,64901582.131002665,9285381014.80383,6558881.932508111,691949.753736897,926238182.009006,1595356340.6613643
2020-10-06,12053371.14959094,395033652.7038297,64797972.79759978,10280978397.300406,9563904.27290934,828304.6219416275,982640365.8974334,2034209028.9786024
2020-10-07,14026928.603023551,316761178.07295865,54181051.2211249,8044228155.819704,8758688.243334776,452887.9341621832,773280902.8088973,1492371196.0073524
2020-10-08,18962028.194038983,344379052.54621184,67632756.16926372,9330978624.154116,6717012.308361155,975914.8667283948,841222647.9512653,1472564328.7716403
2020-10-09,14326709.102963934,338942258.57169855,60481633.79889324,11301702589.430536,10374594.029463938,2940319.926543328,910975211.6302116,1554527896.585378
2020-10-10,10183145.724821746,327974396.03624696,71111409.48770301,10673988207.878847,10338112.04161413,815242.4612532746,963283977.343217,1490278457.418809
2020-10-11,7287675.814385024,306144831.547913,66964034.09079187,8000631027.644073,7421395.558120128,751212.4133483013,741684564.0350412,1296567088.11271
2020-10-12,15148498.562808538,501643095.2806933,62141080.59966559,12458841248.929943,10523502.307619782,1393748.1346785063,897401134.3229108,1604712335.9012508
2020-10-13,13892838.741344552,406898662.7674728,62926898.17615272,9741612768.02954,5167638.342820293,7339503.085811142,791416994.7550426,1614693932.0923936
2020-10-14,10350998.4887243,340246039.76171505,60860645.90045687,10673398919.618015,8903106.625295704,3354483.105869333,755805045.9544182,1443292568.1826408
2020-10-15,8122715.968983821,377660568.15032285,65259890.96561543,10155629419.116392,12367823.760553034,812232.3136749415,699495000.9106984,1255528005.873619
2020-10-16,15223420.219593452,407813529.0375932,62752820.97061736,9375570544.203642,8001732.282850094,656632.6626154602,704022988.5075,1284609568.4313276
2020-10-17,6335659.683846947,281729618.2540635,57327330.58313793,8087278469.473757,8194230.030623964,1065072.5591154925,539961291.132538,1001465502.6832976
2020-10-18,5687385.028653056,305775892.0636006,76451894.54458074,7527761590.194419,5207143.441588983,506580.8433794147,539944893.3814775,1091102779.5805285
2020-10-19,8565815.857466063,292131231.6325848,75211707.46365756,8995049004.81075,4615798.314528285,760187.6158033404,616969107.2912395,1123099540.009736
2020-10-20,15641566.709200723,366817435.2594057,61930579.252896816,7492023938.775781,9101986.81902356,2012612.095132245,932476344.5812578,1058484216.1747324
2020-10-21,23297280.721893147,378415820.3487895,62430568.23907627,12728437763.916904,5576098.589911788,1006938.885441476,716434122.018558,1488427410.241125
2020-10-22,13454997.575523896,363601027.96567017,67574919.06328756,12229478488.701916,10100547.299382811,613081.2188906227,713734736.9226853,1809225301.74912
2020-10-23,11186213.356340406,310854925.1716537,56931488.57128062,11171063368.78023,5660546.713908266,1105765.079276122,718294813.5695976,1377767246.4234743
2020-10-24,6919606.692459674,230330957.9506717,48716705.49690397,9333976948.222591,7086958.127817411,34120696.47314324,637848183.284681,1065720691.8801732
2020-10-25,9185870.299509026,213890436.16814476,43934945.46707485,8489563012.362298,5336369.951010138,4145064.0916814217,520935156.8834835,986772444.8715436
2020-10-26,13591649.240590198,347858958.9163765,52369790.64011893,14982520071.004463,5789916.509586827,2400095.30292258,745584132.812543,1502596188.4010634
2020-10-27,15297050.598319847,418613518.2262594,53066073.19925375,10384433736.852089,8583645.386078138,2064530.1742071055,678888197.6663495,1466043827.7495875
2020-10-28,15939411.515576778,344046319.3747321,47614982.18203653,11312414332.858248,10979645.293331504,1438144.9087791808,669032283.9751012,1558391750.3345785
2020-10-29,8662606.661041781,274519364.77393854,42753147.23593375,10294153382.84294,7481306.126324432,2866881.111644201,745303368.9714867,1445411416.5274038
2020-10-30,9349348.871776776,374739907.4504778,44682986.69675477,10598788554.534931,9081603.826284643,6382990.238300129,704077213.4882835,1536363578.509765
2020-10-31,6702913.199915457,256734113.1870628,44959070.699991584,9009356073.612816,8934381.883433228,3074933.1588997096,767531006.5801009,1338496256.239028
2020-11-01,7044518.693985352,237009570.97837183,57473926.0375676,8655139278.000864,4830463.125077245,2783675.7492952207,608682464.0742211,1192228486.9881938
2020-11-02,6491093.9037773525,280531334.2585679,47793446.26241291,8492071098.35507,7185691.522147742,2742815.3455489697,700425157.2406024,1505085410.319655
2020-11-03,6668083.606459433,315141928.44167733,49349712.27385926,9513314551.14123,6804255.031554321,2495193.091138581,647916560.3783978,1872205676.4893265
2020-11-04,13444944.225189565,268356799.9171577,43621205.91938221,11648560618.489246,7000353.041607754,1168583.8184467584,647211502.9201522,1835277991.8163948
2020-11-05,10875990.980387984,319732745.8410764,39838748.24733821,13606373470.76514,6219975.088520955,1547585.62817881,758550823.9655175,2015568105.528868
2020-11-06,29260208.082079533,351340615.5105792,48085733.66814534,16264349016.82086,9946144.701888625,6155051.732048257,737410152.3058194,2223426440.8685336
2020-11-07,69505254.93434788,379171084.8787828,46495118.39185464,15146746571.79792,15373952.252732204,19094603.0120662,808437569.8744966,2200117588.315933
2020-11-08,35274009.490947016,350090761.52055746,35287906.015358426,11155033976.455215,9089620.278552376,6133702.975767102,597157790.1909573,1608358807.337279
2020-11-09,23430879.829114556,367057927.7628288,39852583.72413454,12036099592.129189,6397189.65247297,20033623.22269039,764023160.5813231,2036407256.192724
2020-11-10,17683772.994641323,319364158.02644795,40208821.615572825,7873172432.585956,8684674.981521146,26781836.13292833,663760733.7461019,2283102329.2928214
2020-11-11,17995064.27824164,310574387.24002296,38857718.5608875,11456937853.526192,11718582.342325583,7164194.997184096,670627797.6756346,1850729923.863295
2020-11-12,14316052.703740103,291419186.2722597,43280138.99147246,11096201853.108871,8905394.392343488,15964259.37819051,677677494.6364515,1630173241.0836065
