,Time,Tron Price
164,1600646400000,0.026942547775035523
165,1600732800000,0.02493681643849968
166,1600819200000,0.02498898582657664
167,1600905600000,0.024788804284313338
168,1600992000000,0.026079126990586895
169,1601078400000,0.027111281944671828
170,1601164800000,0.027212957674121317
171,1601251200000,0.026525928909939156
172,1601337600000,0.0262787593479251
173,1601424000000,0.026307841607335975
174,1601510400000,0.026201792096873545
175,1601596800000,0.025689563852385938
176,1601683200000,0.02595694658185303
177,1601769600000,0.027195762521368325
178,1601856000000,0.02643754921197985
179,1601942400000,0.026456849352842187
180,1602028800000,0.02558254493443988
181,1602115200000,0.025489053558197968
182,1602201600000,0.025699161402052095
183,1602288000000,0.026308969600993645
184,1602374400000,0.026436554956130783
185,1602460800000,0.02655322075098341
186,1602547200000,0.02709877042118717
187,1602633600000,0.026821370850925872
188,1602720000000,0.026773157451351236
189,1602806400000,0.02649292175347336
190,1602892800000,0.02572487072439086
191,1602979200000,0.025749164080843174
192,1603065600000,0.025945910775716743
193,1603152000000,0.025882336225518752
194,1603238400000,0.02604843738008677
195,1603324800000,0.02669810935160812
196,1603411200000,0.027066058446369362
197,1603497600000,0.02670901343508885
198,1603584000000,0.027041613677964343
199,1603670400000,0.02693919008106111
200,1603756800000,0.026769249581438934
201,1603843200000,0.026984961333394338
202,1603929600000,0.02689013452535647
203,1604016000000,0.02654594446754791
204,1604102400000,0.02558427430032872
205,1604188800000,0.025856862068283283
206,1604275200000,0.02572599800457507
207,1604361600000,0.024456935346311076
208,1604448000000,0.02445008199273493
209,1604534400000,0.024226985160160242
210,1604620800000,0.025020506827350044
211,1604707200000,0.02606864869200342
212,1604793600000,0.024934878821244514
213,1604880000000,0.02537712502359173
214,1604966400000,0.024831095425617764
215,1605052800000,0.02485461472946424
216,1605139200000,0.025025021157222868
217,1605225600000,0.024943848520579497
218,1605312000000,0.02535850088681227
219,1605398400000,0.025147765103811916
220,1605484800000,0.02528024939933145
221,1605571200000,0.02543978158092924
222,1605657600000,0.026379392190627914
223,1605744000000,0.026861589202552112
224,1605830400000,0.025799445773671652
225,1605916800000,0.02621825124735053
226,1606003200000,0.03036997911635926
227,1606089600000,0.028767215334242646
228,1606176000000,0.03148071451255826
229,1606262400000,0.03499626064991254
230,1606348800000,0.033042108025203444
231,1606435200000,0.029360693754659672
232,1606521600000,0.029354903262897875
233,1606608000000,0.030426190982518753
234,1606694400000,0.030608108139112987
235,1606780800000,0.032243706394538746
236,1606867200000,0.03036022903652279
237,1606953600000,0.031228183609122474
238,1607040000000,0.03160915189698953
239,1607126400000,0.029580988583687174
240,1607212800000,0.030586834327152604
241,1607299200000,0.030940256481640893
242,1607385600000,0.030334357258915992
243,1607472000000,0.027869966171500622
244,1607558400000,0.028754977886874134
245,1607644800000,0.028153649159534437
246,1607731200000,0.02783733963157273
247,1607817600000,0.02857381562974163
248,1607904000000,0.029179192915066432
249,1607990400000,0.029069249927875927
250,1608076800000,0.029220464152127954
251,1608163200000,0.031119907082986405
252,1608249600000,0.030705303850796166
253,1608336000000,0.03115900737069161
254,1608422400000,0.03129462460038835
255,1608508800000,0.03121460549365857
256,1608595200000,0.029438393757872158
257,1608681600000,0.028964048140849283
258,1608768000000,0.025003130664027515
259,1608854400000,0.02768411785695969
260,1608940800000,0.028445134030443794
261,1609027200000,0.027786795765022496
262,1609113600000,0.028841848272246152
263,1609200000000,0.029576514670782927
264,1609286400000,0.027692104478443856
265,1609372800000,0.0269722756539759
266,1609459200000,0.02683999911266133
267,1609545600000,0.026945626989159296
268,1609632000000,0.02730004452412009
269,1609718400000,0.02976869123649589
270,1609804800000,0.03056010393737172
271,1609891200000,0.028645158592325325
272,1609977600000,0.030692917806104544
273,1610064000000,0.031051481738788238
274,1610150400000,0.030483688784289975
275,1610236800000,0.034313073080196405
276,1610323200000,0.03296941705135634
277,1610409600000,0.02899910857519136
278,1610496000000,0.028672579455878713
279,1610582400000,0.030156684576222878
280,1610668800000,0.0300361996728449
281,1610755200000,0.029774176866735454
282,1610841600000,0.03022322739693512
283,1610928000000,0.030130614246134918
284,1611014400000,0.03156177803247332
285,1611100800000,0.0307100929405675
286,1611187200000,0.030509745715534446
287,1611273600000,0.02774384980039266
288,1611360000000,0.02866168597542374
289,1611446400000,0.029185001651208933
290,1611532800000,0.029991974522497272
291,1611619200000,0.029573719619344314
292,1611705600000,0.02952602463850334
293,1611792000000,0.02834027332602904
294,1611878400000,0.029502717374479865
295,1611964800000,0.03323238637090954
296,1612051200000,0.03175421591260301
297,1612137600000,0.03163174515604489
298,1612224000000,0.032862389315146505
299,1612310400000,0.03315234907945522
300,1612396800000,0.034474788145664355
301,1612483200000,0.03322663585849484
302,1612569600000,0.03626699726602774
303,1612656000000,0.03504946910726195
304,1612742400000,0.03586679378890883
305,1612828800000,0.04076370772728507
306,1612915200000,0.04626203218045289
307,1613001600000,0.046240517047443454
308,1613088000000,0.05735432135742353
309,1613174400000,0.055340955181145665
310,1613260800000,0.059349412677413664
311,1613347200000,0.05564360633826195
312,1613433600000,0.05053138531606331
313,1613520000000,0.05235892880150863
314,1613606400000,0.05254075986396406
315,1613692800000,0.05504973112958539
316,1613779200000,0.0613594572606049
317,1613865600000,0.05826385702791838
318,1613952000000,0.059769804620164325
319,1614038400000,0.054643158265018484
320,1614124800000,0.0449313320732831
321,1614211200000,0.04813953172303743
322,1614297600000,0.045139616296585194
323,1614384000000,0.04534391824896902
324,1614470400000,0.04705618310431853
325,1614556800000,0.04541996297892866
326,1614643200000,0.04785254471479318
327,1614729600000,0.04696716750125272
328,1614816000000,0.04914016462220216
329,1614902400000,0.05154535573584584
330,1614988800000,0.05035929315221383
331,1615075200000,0.05029430159423065
332,1615161600000,0.051869462144362374
333,1615248000000,0.053012740672472865
334,1615334400000,0.053280839184977946
335,1615420800000,0.05153701503207279
336,1615507200000,0.051508734341221205
337,1615593600000,0.04999559768062298
338,1615680000000,0.0528666586522021
339,1615766400000,0.051518885494511606
340,1615852800000,0.0507525440831859
341,1615939200000,0.052396803846841734
342,1616025600000,0.0552423334389515
343,1616112000000,0.053581872523311834
344,1616198400000,0.0586322692747111
345,1616284800000,0.0612374359288427
346,1616371200000,0.06283302525202726
347,1616457600000,0.059734131596064784
348,1616544000000,0.05884121781026774
349,1616630400000,0.05548737937749144
350,1616716800000,0.05536927884394128
351,1616803200000,0.06497742846740698
352,1616889600000,0.06379603980142541
353,1616976000000,0.06351460866546163
354,1617062400000,0.06477393588405077
355,1617148800000,0.06580062770978687
356,1617235200000,0.09190354372614341
357,1617321600000,0.0861440566799047
358,1617408000000,0.092249320886347
359,1617494400000,0.10164505964634299
360,1617580800000,0.12820995736775656
361,1617667200000,0.13849001049301585
362,1617753600000,0.12492460298946804
363,1617840000000,0.11143087999764008
364,1617926400000,0.12391281075521406
